/apps/rocoto/1.3.3/bin/rocotostat -w /home/Bo.Huang/JEDI-2020/UFS-Aerosols_RETcyc/UFS-Aerosols-EP4_JEDI-AeroDA-Reanl/dr-work/xmlFiles//RET_EP4_SpinUp_41M_C96_202005.xml -d /scratch2/BMC/gsd-fv3-dev/bhuang/expRuns/UFS-Aerosols_RETcyc//RET_EP4_SpinUp_41M_C96_202005/dr-work/RET_EP4_SpinUp_41M_C96_202005.db
       CYCLE                    TASK                       JOBID               STATE         EXIT STATUS     TRIES      DURATION
================================================================================================================================
202005280000         gdasretrievemet                           -                   -                   -         -             -
202005280000          gdasmetinccntl                           -                   -                   -         -             -
202005280000       gdasmetinc_enkf01                           -                   -                   -         -             -
202005280000       gdasmetinc_enkf02                           -                   -                   -         -             -
202005280000       gdasmetinc_enkf03                           -                   -                   -         -             -
202005280000       gdasmetinc_enkf04                           -                   -                   -         -             -
202005280000          gdasrplsfccntl                           -                   -                   -         -             -
202005280000       gdasrplsfc_enkf01                           -                   -                   -         -             -
202005280000       gdasrplsfc_enkf02                           -                   -                   -         -             -
202005280000       gdasrplsfc_enkf03                           -                   -                   -         -             -
202005280000       gdasrplsfc_enkf04                           -                   -                   -         -             -
202005280000                gdasfcst                           -                   -                   -         -             -
202005280000              gdasefcs01                           -                   -                   -         -             -
202005280000              gdasefcs02                           -                   -                   -         -             -
202005280000              gdasefcs03                           -                   -                   -         -             -
202005280000              gdasefcs04                           -                   -                   -         -             -
202005280000              gdasefcs05                           -                   -                   -         -             -
202005280000              gdasefcs06                           -                   -                   -         -             -
202005280000              gdasefcs07                           -                   -                   -         -             -
202005280000              gdasefcs08                           -                   -                   -         -             -
202005280000              gdasemean1                           -                   -                   -         -             -
202005280000              gdasemean2                           -                   -                   -         -             -
202005280000              gdasemean3                           -                   -                   -         -             -
202005280000              gdasemean4                           -                   -                   -         -             -
202005280000              gdasemean5                           -                   -                   -         -             -
202005280000              gdasemean6                           -                   -                   -         -             -
202005280000                gdasarch                           -                   -                   -         -             -
================================================================================================================================
